Week,Punter,Team,Blocks,Touchbacks,Fair Catches,Out-of_Bounds,50+,60+,70+,Under 20,Under 10,Under 5,1 Yd Line,Punt Avg,Return Avg,Holds,Misses,First Downs,Touchdowns,Fumbles,Interceptions,Conduct,Total Points
10,B.Anger,TB,0,0.8,0.25,0.1,2,0.0,0.0,1,0.75,0.0,0.0,-0.16666666666666644,1.1,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,6.133333333333334
10,K.Huber,CIN,0,0.0,0.5,0.1,4,0.75,0.0,3,0.75,0.5,0.25,0.5142857142857146,0.3333333333333333,0.2,-0.25,0,0,-0.0,-0.0,0,10.647619047619047
10,B.Kern,TEN,0,0.8,0.0,0.0,5,1.5,0.5,1,0.0,0.0,0.0,1.1500000000000001,-0.25,0.4,-0.25,0,0,-0.0,-0.0,0,9.850000000000001
10,T.Way,WAS,0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.7000000000000001,-0.0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,3.3000000000000003
10,R.Quigley,MIN,0,0.0,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.55,0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,0.55
10,S.Lechler,HOU,0,0.4,0.25,0.0,3,0.0,0.0,4,1.5,1.0,0.0,0.18333333333333357,-0.16666666666666663,0.1,-0.25,0,0,-0.0,-0.0,0,10.016666666666667
10,J.Hekker,LA,0,0.4,0.0,0.2,3,0.0,0.0,0,0.0,0.0,0.0,0.625,-0.8,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,4.125
10,M.Bosher,ATL,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.25,-0.2,0.5,-0.0,0,0,-0.0,-0.0,0,0.04999999999999999
10,C.Jones,DAL,0,0.4,0.25,0.0,1,0.0,0.0,2,0.75,0.5,0.0,-0.225,0,0.1,-0.25,0,0,-0.0,-0.0,0,4.525
10,B.Pinion,SF,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.9,0.5,-0.0,0,0,-0.0,-0.0,0,2.4
10,B.Wing,NYG,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.0,-0.3666666666666665,-0.25,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,-0.46666666666666645
10,R.Allen,NE,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.1,0.9,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,1.7000000000000002
10,R.Dixon,DEN,-3,0.0,0.5,0.0,0,0.0,0.0,1,0.75,0.0,0.0,0.25,0,0.4,-0.0,0,0,-0.0,-0.0,0,-0.09999999999999998
10,M.Haack,MIA,0,0.0,0.25,0.0,0,0.0,0.0,3,0.0,0.0,0.0,-0.325,0.4,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,3.625
10,M.Palardy,CAR,0,0.4,0.25,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.25,0,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,2.1
11,J.Berry,PIT,0,0.0,0.0,0.1,2,0.0,0.0,1,0.75,0.5,0.0,0.5666666666666664,-0.1,0.8,-0.0,0,0,-0.0,-0.0,0,5.616666666666666
11,B.Kern,TEN,0,0.0,0.0,0.1,1,0.0,0.0,0,0.0,0.0,0.0,0.2333333333333336,-0.25,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,1.3833333333333337
11,S.Martin,DET,0,0.0,0.25,0.1,1,0.0,0.0,3,0.75,0.5,0.0,-0.2,0.30000000000000004,0.4,-0.0,0,0,-0.0,-0.0,0,6.1
11,P.O'Donnell,CHI,0,0.0,0.25,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.15000000000000002,0.1333333333333333,0.4,-0.25,0,0,-0.0,-0.0,0,3.683333333333333
11,B.Colquitt,CLE,0,0.4,0.25,0.1,4,0.75,0.0,2,0.0,0.0,0.0,0.2,-0.05,0.1,-0.0,0,0,-0.0,-0.0,0,7.75
11,B.Nortman,JAX,0,0.4,0.25,0.4,1,0.0,0.0,2,0.0,0.0,0.0,-0.5666666666666664,0.6000000000000001,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,4.133333333333334
11,S.Koch,BAL,0,0.4,0.5,0.2,2,0.0,0.0,5,2.25,0.0,0.0,-0.357142857142857,-0.0,0.5,-0.0,0,0,-0.0,-0.0,0,10.492857142857142
11,J.Vogel,GB,0,0.0,1.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.4600000000000002,-1.9000000000000001,0.0,-0.0,0,0,-0.0,-0.0,0,-0.3600000000000003
11,A.Lee,ARI,0,0.0,0.25,0.0,2,0.75,0.0,6,3.0,0.5,0.25,0.15000000000000002,0.6000000000000001,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,13.8
11,S.Lechler,HOU,0,0.4,0.5,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.18333333333333357,0.55,0.5,-0.0,0,0,-0.0,-0.0,0,5.133333333333334
11,R.Quigley,MIN,0,0.0,0.25,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.06666666666666643,0.30000000000000004,0.4,-0.5,0,0,-0.0,-0.0,0,2.516666666666666
11,J.Hekker,LA,0,0.0,0.5,0.2,1,0.0,0.0,4,0.75,0.0,0.0,-0.26666666666666644,-0.0,0.1,-0.0,0,0,-0.0,-0.0,0,6.283333333333333
11,T.Morstead,NO,0,0.0,0.5,0.0,0,0.0,0.0,3,1.5,0.0,0.0,-0.5333333333333335,0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,5.066666666666666
11,T.Way,WAS,0,0.4,0.5,0.0,3,0.75,0.0,1,0.0,0.0,0.0,0.4600000000000002,-1.0,0.5,-0.0,0,0,-0.0,-0.0,0,5.61
11,D.Colquitt,KC,0,0.0,0.25,0.0,2,0.0,0.0,4,1.5,0.5,0.0,-0.2,0.5,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,8.850000000000001
11,B.Wing,NYG,0,0.0,0.0,0.1,1,0.0,0.0,2,0.75,0.0,0.0,0.03333333333333357,0.47500000000000003,0.2,-0.25,0,0,-0.0,-0.0,0,4.308333333333334
11,C.Schmidt,BUF,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.0,-0.5,0.8,0.4,-0.0,0,0,-0.0,-0.0,0,0.8
11,D.Kaser,LAC,0,0.0,0.25,0.0,0,0.0,0.0,2,0.0,0.0,0.0,-0.8500000000000001,0.6000000000000001,0.0,-0.0,0,0,-0.0,-0.0,0,2.0
11,R.Dixon,DEN,0,0.0,0.75,0.0,0,0.0,0.0,4,1.5,0.5,0.25,-0.060000000000000143,0.5,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,7.739999999999999
11,K.Huber,CIN,-3,0.4,0.5,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.042857142857143066,0.46666666666666673,0.2,-0.25,0,0,-0.0,-0.0,0,2.35952380952381
11,M.King,OAK,0,0.8,0.25,0.0,0,0.0,0.0,1,0.0,0.0,0.0,0.06666666666666643,0,0.0,-0.0,0,0,-0.0,-0.0,0,2.1166666666666663
11,R.Allen,NE,0,0.0,0.25,0.1,1,0.0,0.0,2,0.0,0.0,0.0,0.25,0,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,4.3
11,D.Jones,PHI,0,0.4,0.25,0.0,1,0.75,0.0,1,0.0,0.0,0.0,0.08333333333333358,0.9,0.1,-0.25,0,0,-0.0,-0.0,0,4.233333333333333
11,C.Jones,DAL,0,0.0,1.0,0.0,2,0.75,0.0,3,0.75,0.0,0.0,0.17999999999999972,0,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,7.9799999999999995
11,B.Anger,TB,0,0.0,0.25,0.1,1,0.75,0.0,2,0.0,0.0,0.0,-0.35000000000000003,0.2333333333333333,0.5,-0.25,0,0,-0.0,-0.0,0,4.2333333333333325
11,M.Haack,MIA,0,0.0,0.0,0.0,1,0.75,0.0,1,0.75,0.5,0.0,0.8,0.2,0.4,-0.0,0,0,-0.0,-0.0,0,5.4
11,M.Bosher,ATL,0,0.0,0.5,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.6333333333333336,0.9,0.5,-0.0,0,0,-0.0,-0.0,0,2.2666666666666666
11,J.Ryan,SEA,0,0.0,0.25,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.2,0,0.5,-0.25,0,0,-0.0,-0.0,0,0.30000000000000004
12,S.Martin,DET,0,0.0,0.25,0.1,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.2,0.5,-0.0,0,0,-0.0,-0.0,0,2.05
12,R.Quigley,MIN,0,0.0,0.5,0.0,1,0.0,0.0,2,0.75,0.0,0.0,-0.225,-0.6000000000000001,0.4,-0.0,0,0,-0.0,-0.0,0,3.825
12,C.Jones,DAL,0,0.0,0.5,0.2,2,0.75,0.0,4,1.5,0.0,0.0,-0.33999999999999986,0,0.0,-0.0,0,0,-0.0,-0.0,0,8.61
12,B.Wing,NYG,0,0.0,0.5,0.0,1,0.0,0.0,1,0.75,0.0,0.0,-0.3777777777777779,0.4,0.1,-0.0,0,0,-0.0,-0.0,0,3.3722222222222222
12,T.Way,WAS,0,0.4,0.5,0.0,3,0.0,0.0,4,1.5,0.5,0.0,-0.1,0.5,0.4,-0.0,0,0,-0.0,-0.0,0,10.700000000000001
12,M.Bosher,ATL,0,0.8,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.7000000000000001,0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,3.1
12,B.Anger,TB,0,0.0,0.25,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.8333333333333336,-0.4,0.4,-0.0,0,0,-0.0,-0.0,0,3.0833333333333335
12,Z.Gonzalez,CLE,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.0,-2.9000000000000004,0,0.4,-0.25,0,0,-0.0,-0.0,0,-2.6500000000000004
12,B.Colquitt,CLE,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.1,-0.6000000000000001,0.4,-0.25,0,0,-0.0,-0.0,0,-0.3500000000000001
12,K.Huber,CIN,0,0.0,0.25,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.9500000000000001,-0.4,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,0.5
12,R.Sanchez,IND,0,0.0,0.25,0.0,2,0.0,0.0,1,0.75,0.5,0.0,0.2,0.55,0.4,-0.0,0,0,-0.0,-0.0,0,5.65
12,B.Kern,TEN,0,0.0,0.25,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.13333333333333358,0.9,0.4,-0.0,0,0,-0.0,-0.0,0,4.6833333333333345
12,C.Schmidt,BUF,0,0.0,0.5,0.2,0,0.0,0.0,4,0.75,0.0,0.0,-0.38571428571428545,0.9,0.4,-0.25,0,0,-0.0,-0.0,0,6.114285714285716
12,D.Colquitt,KC,0,0.0,0.25,0.1,5,0.0,0.0,2,0.0,0.0,0.0,0.375,-0.11666666666666661,0.2,-0.0,0,0,-0.0,-0.0,0,7.808333333333334
12,M.Haack,MIA,0,0.0,0.5,0.0,1,0.0,0.0,2,0.0,0.0,0.0,-0.33999999999999986,0.7666666666666667,0.2,-0.0,0,0,-0.0,-0.0,0,4.126666666666667
12,R.Allen,NE,0,0.4,0.25,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.43333333333333357,0.9,0.5,-0.0,0,0,-0.0,-0.0,0,2.6166666666666663
12,M.Palardy,CAR,0,0.0,0.0,0.1,3,0.75,0.0,2,0.0,0.0,0.0,0.2333333333333336,0.7250000000000001,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,6.858333333333333
12,L.Edwards,NYJ,0,0.0,0.5,0.0,3,0.75,0.0,2,0.0,0.0,0.0,0.042857142857143066,-1.0,0.5,-0.0,0,0,-0.0,-0.0,0,5.792857142857143
12,D.Jones,PHI,0,0.0,0.0,0.0,0,0.0,0.0,2,0.75,0.0,0.0,-0.15000000000000002,0,0.5,-0.0,0,0,-0.0,-0.0,0,3.1
12,P.O'Donnell,CHI,0,0.0,0.25,0.1,1,0.0,0.0,1,0.75,0.0,0.0,-0.31666666666666643,-0.8,0.1,-0.25,0,0,-0.0,-0.0,0,1.8333333333333335
12,T.Morstead,NO,0,0.0,0.5,0.30000000000000004,5,1.5,0.0,2,0.0,0.0,0.0,0.8,-2.0500000000000003,0.4,-0.0,0,0,-0.0,-0.0,0,8.450000000000001
12,J.Hekker,LA,0,0.0,0.5,0.1,1,0.0,0.0,3,0.75,0.0,0.0,0.1,0,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,5.799999999999999
12,B.Pinion,SF,0,0.0,1.25,0.1,0,0.0,0.0,4,0.0,0.0,0.0,-0.7000000000000001,0.55,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,5.499999999999999
12,J.Ryan,SEA,0,0.8,0.25,0.1,3,0.75,0.5,2,0.0,0.0,0.0,0.2833333333333336,0.05,0.4,-0.25,0,0,-0.0,-0.0,0,7.883333333333333
12,B.Nortman,JAX,0,0.4,0.5,0.1,5,0.75,0.0,1,0.0,0.0,0.0,0.45,-0.42500000000000004,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,8.075
12,A.Lee,ARI,0,0.4,0.5,0.1,2,0.0,0.0,4,1.5,0.5,0.0,0.06666666666666643,-0.5,0.5,-0.0,0,0,-0.0,-0.0,0,9.066666666666666
12,M.King,OAK,0,0.0,1.0,0.0,2,0.0,0.0,4,3.0,0.5,0.0,-0.15000000000000002,0.1,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,10.5
12,R.Dixon,DEN,0,0.0,0.25,0.1,2,0.0,0.0,0,0.0,0.0,0.0,-0.0125,0.275,0.2,-0.0,0,0,-0.0,-0.0,0,2.8125
12,J.Berry,PIT,0,0.0,0.5,0.0,0,0.0,0.0,3,0.75,0.0,0.0,-1.2666666666666666,0,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,3.033333333333333
12,J.Vogel,GB,0,0.0,0.5,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.3200000000000003,0.6000000000000001,0.4,-0.25,0,0,-0.0,-0.0,0,2.5700000000000003
12,S.Koch,BAL,0,0.0,0.75,0.1,4,1.5,0.0,5,0.75,0.0,0.0,0.6333333333333336,-0.15000000000000002,0.5,-0.0,3,0,-0.0,-0.0,0,16.083333333333332
12,S.Lechler,HOU,0,0.0,0.5,0.1,1,0.0,0.0,1,0.75,0.0,0.0,-0.15000000000000002,0,0.4,-0.0,0,0,-0.0,-0.0,0,3.6
13,C.Jones,DAL,0,0.0,0.5,0.0,0,0.0,0.0,1,0.75,0.5,0.25,-0.27999999999999975,0.5,0.5,-0.0,0,0,-0.0,-0.0,0,3.72
13,T.Way,WAS,0,0.0,0.75,0.0,2,0.0,0.0,3,0.0,0.0,0.0,-0.23999999999999988,-3.5,0.2,-0.0,0,0,-0.0,-0.0,0,2.21
13,M.Bosher,ATL,0,0.0,0.75,0.0,2,0.0,0.0,2,0.75,0.0,0.0,0.42500000000000004,-0.1,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,5.875
13,R.Quigley,MIN,0,0.0,0.5,0.1,2,0.0,0.0,1,0.75,0.5,0.0,0.0,0.5,0.2,-0.0,0,0,-0.0,-0.0,0,5.55
13,S.Martin,DET,0,0.0,0.5,0.0,2,0.0,0.0,1,0.75,0.0,0.0,0.08333333333333358,-0.033333333333333395,0.2,-0.5,0,0,-0.0,-0.0,0,4.000000000000001
13,S.Koch,BAL,0,0.0,0.5,0.1,1,0.0,0.0,2,0.75,0.5,0.0,-0.3200000000000003,0.2,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,5.43
13,C.Schmidt,BUF,0,0.4,0.0,0.1,2,0.0,0.0,1,0.0,0.0,0.0,0.375,0.35000000000000003,0.1,-0.0,0,0,-0.0,-0.0,0,4.324999999999999
13,R.Allen,NE,0,0.0,0.5,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-1.0,0,0.5,-0.0,0,0,-0.0,-0.0,0,1.0
13,P.O'Donnell,CHI,0,0.0,0.25,0.0,0,0.0,0.0,3,0.75,0.0,0.0,-0.5200000000000004,0.2,0.1,-0.0,0,0,-0.0,-0.0,0,3.78
13,B.Pinion,SF,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.9,-2.5,0.5,-0.0,0,0,-0.0,-0.0,0,-2.9
13,B.Anger,TB,0,0.0,0.75,0.0,1,0.0,0.0,2,0.75,0.0,0.0,-0.9799999999999998,0.8,0.4,-0.0,0,0,-0.0,-0.0,0,4.720000000000001
13,J.Vogel,GB,0,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.025,0.5,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,2.825
13,R.Sanchez,IND,0,0.4,0.5,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.17500000000000002,0,0.2,-0.0,0,0,-0.0,-0.0,0,3.275
13,B.Nortman,JAX,0,0.0,0.25,0.0,0,0.0,0.0,2,0.75,0.5,0.0,-0.7000000000000001,0,0.4,-0.0,3,0,-0.0,-0.0,0,6.199999999999999
13,M.Haack,MIA,0,0.4,0.75,0.0,3,0.0,0.0,7,3.0,0.0,0.0,-0.21111111111111144,1.2000000000000002,0.4,-0.0,0,0,-0.0,-0.0,0,15.53888888888889
13,R.Dixon,DEN,-3,0.0,0.5,0.0,4,0.0,0.0,2,0.0,0.0,0.0,0.357142857142857,-0.21999999999999995,0.1,-0.0,0,0,-0.0,-0.0,0,3.737142857142857
13,T.Morstead,NO,0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.1,0.2333333333333333,0.5,-0.25,0,0,-0.0,-0.0,0,2.5833333333333335
13,M.Palardy,CAR,0,0.0,0.5,0.0,1,0.0,0.0,2,0.0,0.0,0.0,-0.2,0.65,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,4.25
13,L.Edwards,NYJ,0,0.0,0.0,0.1,0,0.0,0.0,1,0.0,0.0,0.0,-0.8500000000000001,-1.5,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,-0.6499999999999999
13,D.Colquitt,KC,0,0.0,0.5,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.4,0,0.5,-0.25,0,0,-0.0,-0.0,0,2.15
13,S.Lechler,HOU,0,0.0,0.0,0.1,1,0.0,0.0,1,0.0,0.0,0.0,0.13333333333333358,-1.1500000000000001,0.30000000000000004,-0.5,0,0,-0.0,-0.0,0,0.8833333333333337
13,B.Kern,TEN,0,0.0,0.25,0.0,3,0.0,0.0,2,0.0,0.0,0.0,0.47500000000000003,-0.06666666666666661,0.4,-0.25,0,0,-0.0,-0.0,0,5.808333333333334
13,B.Colquitt,CLE,0,0.0,0.0,0.1,0,0.0,0.0,1,0.75,0.5,0.0,-0.6000000000000001,-0.0,0.2,-0.0,0,0,-0.0,-0.0,0,1.95
13,D.Kaser,LAC,0,0.0,0.0,0.0,0,0.0,0.0,1,0.75,0.5,0.0,-0.8500000000000001,-0.30000000000000004,0.0,-0.0,0,0,-0.0,-0.0,0,1.0999999999999999
13,A.Lee,ARI,0,0.4,0.0,0.0,3,0.75,0.0,1,0.75,0.5,0.0,0.5799999999999997,-0.6000000000000001,0.2,-0.0,0,0,-0.0,-0.0,0,6.580000000000001
13,J.Hekker,LA,0,0.0,0.25,0.1,2,0.75,0.5,0,0.0,0.0,0.0,0.675,0.30000000000000004,0.5,-0.25,0,0,-0.0,-0.0,0,4.825
13,B.Wing,NYG,0,0.0,0.5,0.0,2,0.75,0.0,2,0.75,0.5,0.25,0.3428571428571431,0.325,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,7.717857142857143
13,M.King,OAK,0,0.4,0.0,0.0,3,0.75,0.0,2,0.75,0.5,0.0,0.5,0.4,0.4,-0.0,0,0,-0.0,-0.0,0,8.700000000000001
13,D.Jones,PHI,0,0.0,0.25,0.0,0,0.0,0.0,3,0.75,0.5,0.0,-0.4,0.7000000000000001,0.2,-0.0,0,0,-0.0,-0.0,0,5.0
13,J.Ryan,SEA,0,0.0,0.75,0.1,0,0.0,0.0,2,0.0,0.0,0.0,-0.5200000000000004,0.9,0.4,-0.0,0,0,-0.0,-0.0,0,3.6299999999999994
13,J.Berry,PIT,0,0.0,0.25,0.1,2,0.0,0.0,3,0.0,0.0,0.0,-0.05,0.45,0.5,-0.0,0,0,-0.0,-0.0,0,6.25
13,K.Huber,CIN,0,0.0,0.5,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.4200000000000003,0.55,0.4,-0.0,0,0,-0.0,-0.0,0,7.87
14,M.Bosher,ATL,0,0.0,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.35000000000000003,0,0.4,-0.0,0,0,-0.0,-0.0,0,0.55
14,T.Morstead,NO,0,0.0,0.5,0.1,0,0.0,0.0,2,0.0,0.0,0.0,-0.33999999999999986,0.7000000000000001,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,3.2600000000000007
14,R.Sanchez,IND,0,0.4,0.0,0.0,0,0.0,0.0,2,1.5,0.5,0.0,-0.657142857142857,0,0.1,-0.5,0,0,-0.0,-0.0,0,3.3428571428571434
14,C.Schmidt,BUF,0,0.0,0.0,0.2,0,0.0,0.0,2,0.0,0.0,0.0,-0.6666666666666665,0.7000000000000001,0.1,-0.0,0,0,-0.0,-0.0,0,2.333333333333334
14,M.Palardy,CAR,0,0.0,0.25,0.0,2,0.0,0.0,2,0.0,0.0,0.0,-0.16666666666666644,-0.18000000000000008,0.5,-0.0,0,0,-0.0,-0.0,0,4.403333333333334
14,R.Quigley,MIN,0,0.0,0.25,0.0,0,0.0,0.0,1,0.75,0.5,0.0,-0.13333333333333358,0.2,0.4,-0.25,0,0,-0.0,-0.0,0,2.7166666666666663
14,K.Huber,CIN,0,0.0,0.25,0.1,2,0.0,0.0,2,0.75,0.0,0.0,0.5200000000000004,0.55,0.1,-0.0,0,0,-0.0,-0.0,0,6.27
14,P.O'Donnell,CHI,0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.2333333333333336,0.30000000000000004,0.5,-0.25,0,0,-0.0,-0.0,0,3.783333333333333
14,J.Vogel,GB,0,0.4,0.25,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.275,0.65,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,4.875
14,B.Colquitt,CLE,0,0.0,0.0,0.0,3,0.0,0.0,3,1.5,0.5,0.0,0.7250000000000001,-2.25,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,6.7749999999999995
14,B.Pinion,SF,0,0.0,0.0,0.1,1,0.0,0.0,2,0.0,0.0,0.0,-0.36000000000000015,0.8250000000000001,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,4.165
14,S.Lechler,HOU,0,0.8,0.5,0.0,3,0.75,0.0,1,0.0,0.0,0.0,0.7333333333333336,0.15000000000000002,0.2,-0.5,0,0,-0.0,-0.0,0,6.633333333333334
14,B.Nortman,JAX,0,0.0,0.0,0.1,0,0.0,0.0,1,0.75,0.0,0.0,-0.6200000000000003,0.7333333333333334,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,2.5633333333333335
14,J.Ryan,SEA,0,0.0,0.0,0.0,1,0.75,0.0,2,0.75,0.0,0.0,0.025,-1.5,0.4,-0.25,0,0,-0.0,-0.0,0,3.1750000000000003
14,M.King,OAK,0,0.4,0.25,0.1,2,0.0,0.0,1,0.0,0.0,0.0,-0.4142857142857146,0.3333333333333333,0.1,-0.0,0,0,-0.0,-0.0,0,3.769047619047619
14,D.Colquitt,KC,0,0.0,0.5,0.0,1,0.0,0.0,2,0.0,0.0,0.0,-1.0666666666666664,0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,3.0333333333333337
14,S.Martin,DET,0,0.8,0.5,0.1,1,0.0,0.0,1,0.0,0.0,0.0,-0.36000000000000015,0,0.4,-0.0,0,0,-0.0,-0.0,0,3.44
14,B.Anger,TB,0,0.0,0.0,0.1,1,0.0,0.0,0,0.0,0.0,0.0,0.43333333333333357,0.1,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,1.9333333333333338
14,B.Kern,TEN,0,0.0,0.0,0.2,5,0.0,0.0,2,0.0,0.0,0.0,0.7166666666666665,0.07500000000000001,0.1,-0.25,0,0,-0.0,-0.0,0,7.841666666666667
14,A.Lee,ARI,0,0.0,0.0,0.2,2,0.0,0.0,2,0.75,0.0,0.0,0.0,0.55,0.4,-0.25,0,0,-0.0,-0.0,0,5.65
14,L.Edwards,NYJ,0,0.0,0.5,0.1,1,0.0,0.0,0,0.0,0.0,0.0,0.0625,-0.3400000000000001,0.0,-0.0,0,0,-0.0,-0.0,0,1.3225
14,R.Dixon,DEN,0,0.8,0.25,0.0,3,0.75,0.0,2,0.0,0.0,0.0,0.4399999999999999,1.0,0.5,-0.25,0,0,-0.0,-0.0,0,8.489999999999998
14,T.Way,WAS,0,0.0,0.75,0.2,3,0.0,0.0,3,1.5,0.5,0.0,-0.1625,-1.55,0.0,-0.25,0,0,-0.0,-0.0,0,6.9875
14,D.Kaser,LAC,0,0.4,0.25,0.0,3,0.75,0.0,2,0.0,0.0,0.0,0.8200000000000003,0.4,0.0,-0.0,0,0,-0.0,-0.0,0,7.620000000000001
14,J.Hekker,LA,0,0.4,0.0,0.1,5,0.75,0.0,3,0.75,0.0,0.0,1.14,0.5333333333333334,0.4,-0.0,0,0,-0.0,-0.0,0,12.073333333333334
14,D.Jones,PHI,-3,0.0,0.25,0.0,1,0.75,0.0,1,0.0,0.0,0.0,0.2333333333333336,1.2000000000000002,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,2.1333333333333337
14,B.Wing,NYG,0,0.8,0.25,0.0,2,0.0,0.0,3,0.0,0.0,0.0,-0.1625,-0.0,0.2,-0.0,0,0,-0.0,-0.0,0,6.0875
14,C.Jones,DAL,0,0.4,0.0,0.1,2,0.0,0.0,1,0.0,0.0,0.0,0.25,0.7000000000000001,0.4,-0.75,0,0,-0.0,-0.0,0,4.1000000000000005
14,S.Koch,BAL,0,0.0,0.25,0.1,0,0.0,0.0,2,0.0,0.0,0.0,-0.3333333333333336,1.1,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,3.716666666666667
14,J.Berry,PIT,0,0.0,0.5,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.9,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,2.3000000000000003
14,R.Allen,NE,0,0.0,0.75,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.2714285714285715,0.45,0.4,-0.0,0,0,-0.0,-0.0,0,7.871428571428572
14,M.Haack,MIA,0,0.0,0.25,0.0,2,0.0,0.0,2,0.75,0.0,0.0,0.0,0.15999999999999998,0.5,-0.0,0,0,-0.0,-0.0,0,5.66
15,R.Sanchez,IND,0,0.0,0.75,0.0,0,0.0,0.0,2,0.0,0.0,0.0,-0.4,0.9,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,3.55
15,R.Dixon,DEN,0,0.0,0.25,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.7000000000000001,0,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,3.0
15,S.Martin,DET,0,0.4,0.0,0.1,2,0.75,0.0,2,1.5,0.0,0.0,0.05,0.7000000000000001,0.4,-0.0,0,0,-0.0,-0.0,0,7.9
15,P.O'Donnell,CHI,0,0.0,0.25,0.0,3,0.0,0.0,2,0.75,0.0,0.0,0.0,-0.25,0.2,-0.0,0,0,-0.0,-0.0,0,5.95
